"AÑO","SEMESTRE","SEXO BIOLOGICO","PROGRAMA","PAIS NACIMIENTO","DEPARTAMENTO NACIMIENTO","MUNICIPIO NACIMIENTO","NUMERO MATERIAS INSCRITAS","NUMERO MATERIAS APROBADAS","NIVEL_ACADEMICO","ESTRATO"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Támesis","6","6","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Atlántico","Barranquilla","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Salgar","8","7","Pregrado","3"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Caucasia","7","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Córdoba","San Pelayo","9","7","Pregrado","3"
"2024","2","F","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Antioquia","Barbosa","6","6","Posgrado","3"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Guainía","Inírida","8","6","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Guatapé","7","4","Pregrado","Sin información"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Antioquia","Medellín","7","7","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Heliconia","8","0","Pregrado","1"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Arboletes","7","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","0","Pregrado","1"
"2024","2","F","ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA","Colombia","Antioquia","Medellín","4","4","Posgrado","2"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Angelópolis","7","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Atlántico","Soledad","7","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","4","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Caquetá","El Paujíl","8","8","Pregrado","2"
"2024","2","F","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Bolívar","Cartagena de Indias","8","4","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Medellín","7","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Támesis","8","8","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Carepa","6","6","Pregrado","2"
"2024","2","M","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","6","6","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Santa Marta","5","5","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Bello","8","8","Pregrado","2"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Quindío","Armenia","6","6","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","5","5","Pregrado","1"
"2024","2","F","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Antioquia","Peñol","7","7","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Guatapé","5","4","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Itagüí","9","9","Pregrado","3"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Caldas","Manzanares","7","3","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Abejorral","8","6","Pregrado","3"
"2024","2","M","Tecnología en Gestión Logística Portuaria y del Transporte","Colombia","Sucre","Sincelejo","5","3","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Itagüí","8","8","Pregrado","3"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","San Luis","7","6","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","F","Ingeniería de Software y Datos","Colombia","Antioquia","Apartadó","6","6","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Sonsón","5","0","Pregrado","2"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Rionegro","8","2","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Boyacá","El Cocuy","8","8","Pregrado","2"
"2024","2","F","ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA","Colombia","Antioquia","Medellín","4","4","Posgrado","Sin información"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Girardota","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","F","Ingeniería de Software y Datos","Colombia","Antioquia","Medellín","6","5","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","La Pintada","7","7","Pregrado","2"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","Zona Bananera","7","7","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Córdoba","Montería","8","2","Pregrado","2"
"2024","2","M","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","Apartadó","6","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Puerto Nare","7","7","Pregrado","1"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Valle del Cauca","Tuluá","8","8","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Magdalena","Tenerife","6","6","Pregrado","1"
"2024","2","M","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Antioquia","Medellín","6","6","Posgrado","1"
"2024","2","M","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Antioquia","La Ceja","6","6","Posgrado","4"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Bogotá, D.C.","Bogotá, D.C.","10","3","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","M","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Antioquia","Medellín","6","6","Pregrado","4"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","Medellín","6","6","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Marinilla","8","8","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Andes","10","0","Pregrado","3"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Valle del Cauca","Tuluá","7","3","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Marinilla","8","8","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Bogotá, D.C.","Bogotá, D.C.","6","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","7","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Antioquia","Medellín","5","0","Pregrado","4"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Córdoba","Montería","1","1","Pregrado","3"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Cundinamarca","Funza","6","4","Pregrado","2"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Antioquia","Copacabana","5","5","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Valle del Cauca","Yumbo","8","0","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Caucasia","8","0","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Tolima","Ortega","8","8","Pregrado","2"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Bello","6","1","Pregrado","4"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Arboletes","6","5","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Ciudad Bolívar","9","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","San Roque","8","8","Pregrado","3"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","Armenia","6","6","Pregrado","1"
"2024","2","M","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","6","6","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","La Ceja","7","6","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Caucasia","3","3","Pregrado","1"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Cauca","Popayán","8","5","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Bolívar","Santa Cruz de Mompox","6","6","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Santa Marta","6","6","Pregrado","1"
"2024","2","M","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Cundinamarca","Ricaurte","8","0","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Ituango","7","7","Pregrado","1"
"2024","2","F","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Antioquia","El Bagre","7","0","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Tolima","Ortega","8","8","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","6","6","Pregrado","2"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Valle del Cauca","Santiago de Cali","9","2","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","El Bagre","7","2","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Arboletes","5","0","Pregrado","1"
"2024","2","M","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","Ciudad Bolívar","6","6","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Yolombó","8","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Ciénaga","5","5","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","La Ceja","3","3","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","San Juan de Urabá","6","5","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Cesar","Valledupar","5","3","Pregrado","1"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Medellín","7","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Apartadó","1","1","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Bogotá, D.C.","Bogotá, D.C.","6","6","Pregrado","1"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Antioquia","Medellín","4","0","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Antioquia","Carepa","8","1","Pregrado","3"
"2024","2","F","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","8","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Carolina","1","0","Pregrado","2"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Bello","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Itagüí","7","7","Pregrado","3"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Nariño","Pasto","6","6","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Antioquia","Medellín","7","7","Pregrado","2"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Guatapé","8","8","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Boyacá","Tunja","6","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","6","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Fredonia","8","7","Pregrado","1"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Atlántico","Barranquilla","6","6","Pregrado","4"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","8","7","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","8","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Frontino","8","8","Pregrado","3"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Cesar","Agustín Codazzi","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Yolombó","8","8","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Ebéjico","6","5","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Medellín","7","7","Pregrado","2"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","Guatapé","6","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","7","7","Pregrado","3"
"2024","2","M","Especialización en Gerencia de la Seguridad y Salud en el Trabajo","Colombia","Antioquia","Medellín","4","4","Posgrado","5"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Bello","8","7","Pregrado","3"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","La Guajira","Riohacha","7","5","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","San Roque","9","0","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Archipiélago de San Andrés, Providencia y Santa Catalina","San Andrés","8","8","Pregrado","2"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Antioquia","Medellín","2","2","Pregrado","4"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","Jericó","6","6","Pregrado","2"
"2024","2","M","Especialización en Tecnologías Digitales para el Aprendizaje","Colombia","Valle del Cauca","Guadalajara de Buga","4","4","Posgrado","3"
"2024","2","F","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Antioquia","El Bagre","6","6","Posgrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","El Banco","8","8","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","8","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","La Ceja","7","6","Pregrado","3"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Antioquia","Cocorná","6","0","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Magdalena","Santa Marta","5","5","Pregrado","1"
"2024","2","F","Especialización en Gerencia de la Seguridad y Salud en el Trabajo","Colombia","Antioquia","Medellín","4","4","Posgrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Medellín","6","4","Pregrado","2"
"2024","2","F","Especialización en Tecnologías Digitales para el Aprendizaje","Colombia","Antioquia","Medellín","4","4","Posgrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Caucasia","6","6","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Plato","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Chocó","Bajo Baudó","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Atlántico","Barranquilla","2","2","Pregrado","3"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Barbosa","8","0","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Risaralda","Pereira","8","8","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Guatapé","5","5","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Chocó","Nuquí","8","0","Pregrado","2"
"2024","2","M","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Antioquia","Frontino","1","1","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Santander","Bucaramanga","8","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Urrao","8","2","Pregrado","3"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","Rionegro","6","6","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Antioquia","Medellín","6","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Arauca","Tame","8","8","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Arboletes","5","5","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Girardota","6","6","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Valle del Cauca","Tuluá","6","6","Pregrado","3"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Sucre","Sincelejo","8","0","Pregrado","1"
"2024","2","F","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Caucasia","7","7","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","5","5","Pregrado","2"
"2024","2","F","Ingeniería de Software y Datos","Colombia","Antioquia","Medellín","6","6","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Magdalena","Fundación","8","0","Pregrado","1"
"2024","2","M","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Antioquia","Itagüí","6","6","Posgrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","El Bagre","5","5","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Carepa","11","11","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Antioquia","Itagüí","5","5","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","Concordia","6","0","Pregrado","3"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Abejorral","8","8","Pregrado","3"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","Medellín","6","0","Pregrado","2"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Medellín","6","0","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Fredonia","7","3","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Valparaíso","8","8","Pregrado","2"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Antioquia","Barbosa","8","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Guarne","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Rionegro","8","8","Pregrado","3"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Antioquia","Medellín","6","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Venecia","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Chocó","Istmina","8","7","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Caucasia","8","6","Pregrado","1"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","La Ceja","7","7","Pregrado","3"
